,0,1,2,3,4,5,6,7,8,9
0,1087.0,320.0,86.0,38.0,6.0,12.0,0.0,0.0,0.0,0.0
1,129.0,195.0,62.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2,266.0,292.0,103.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
3,425.0,516.0,166.0,29.0,13.0,3.0,0.0,0.0,0.0,0.0
4,706.0,714.0,275.0,38.0,6.0,2.0,0.0,0.0,0.0,0.0
5,1159.0,1182.0,515.0,99.0,31.0,19.0,5.0,0.0,0.0,0.0
6,2230.0,1703.0,842.0,118.0,66.0,25.0,9.0,2.0,0.0,0.0
7,4860.0,2861.0,1064.0,352.0,240.0,153.0,72.0,43.0,62.0,60.0
8,7608.0,4117.0,1884.0,793.0,691.0,489.0,392.0,348.0,295.0,400.0
9,562.0,1532.0,1004.0,676.0,576.0,565.0,484.0,578.0,465.0,562.0
