,0,1,2,3,4,5,6,7,8,9
0,17545.0,14513.0,2385.0,1417.0,1022.0,849.0,687.0,557.0,512.0,829.0
1,829.0,359.0,36.0,13.0,4.0,2.0,0.0,4.0,0.0,0.0
2,805.0,369.0,14.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
3,723.0,366.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,646.0,353.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,536.0,243.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,371.0,209.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7,262.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,153.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,271.0,109.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
