,0,1,2,3,4,5,6,7,8,9
0,1089.0,7.0,0.0,5.0,11.0,5.0,3.0,27.0,203.0,199.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,177.0,123.0
2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,228.0,271.0,167.0
3,0.0,0.0,0.0,0.0,2.0,0.0,12.0,347.0,473.0,318.0
4,0.0,0.0,0.0,0.0,2.0,5.0,72.0,598.0,777.0,287.0
5,0.0,0.0,0.0,0.0,17.0,61.0,173.0,959.0,1351.0,449.0
6,0.0,0.0,0.0,20.0,41.0,129.0,445.0,1880.0,1905.0,575.0
7,7.0,18.0,70.0,221.0,371.0,800.0,2225.0,3548.0,2080.0,427.0
8,121.0,313.0,578.0,1003.0,1792.0,2913.0,4183.0,4564.0,1379.0,171.0
9,440.0,380.0,444.0,637.0,1002.0,1281.0,1533.0,1049.0,216.0,22.0
