,0,1,2,3,4,5,6,7,8,9
0,15031.0,904.0,857.0,730.0,669.0,518.0,370.0,244.0,167.0,275.0
1,15682.0,300.0,305.0,352.0,331.0,255.0,197.0,150.0,93.0,82.0
2,3541.0,13.0,10.0,11.0,2.0,8.0,8.0,4.0,0.0,13.0
3,1385.0,2.0,4.0,4.0,2.0,2.0,8.0,4.0,0.0,8.0
4,966.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5,716.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,721.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
7,676.0,3.0,2.0,2.0,4.0,3.0,0.0,3.0,0.0,0.0
8,727.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
9,871.0,12.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0
