,0,1,2,3,4,5,6,7,8,9
0,683.0,670.0,663.0,394.0,298.0,206.0,105.0,36.0,12.0,134.0
1,676.0,3214.0,1749.0,1098.0,543.0,295.0,148.0,94.0,38.0,17.0
2,1597.0,5824.0,4460.0,1508.0,776.0,327.0,203.0,158.0,81.0,54.0
3,807.0,2788.0,3662.0,2027.0,952.0,466.0,300.0,219.0,128.0,100.0
4,146.0,613.0,1285.0,862.0,1696.0,789.0,313.0,231.0,177.0,191.0
5,8.0,17.0,129.0,203.0,493.0,652.0,347.0,116.0,103.0,110.0
6,0.0,0.0,3.0,8.0,10.0,53.0,107.0,62.0,62.0,66.0
7,0.0,0.0,0.0,0.0,5.0,16.0,33.0,51.0,46.0,47.0
8,0.0,0.0,0.0,0.0,3.0,1.0,15.0,25.0,39.0,50.0
9,282.0,0.0,0.0,2.0,3.0,0.0,7.0,36.0,100.0,177.0
