,0,1,2,3,4,5,6,7,8,9
0,12869.0,1694.0,1662.0,1270.0,910.0,558.0,293.0,263.0,118.0,128.0
1,10938.0,1755.0,1503.0,1170.0,819.0,632.0,385.0,280.0,154.0,111.0
2,2221.0,218.0,241.0,285.0,191.0,158.0,102.0,107.0,38.0,49.0
3,719.0,128.0,124.0,104.0,77.0,73.0,55.0,56.0,39.0,44.0
4,468.0,118.0,92.0,60.0,57.0,49.0,52.0,31.0,32.0,19.0
5,269.0,81.0,83.0,76.0,58.0,44.0,39.0,14.0,22.0,36.0
6,157.0,83.0,103.0,104.0,109.0,62.0,44.0,24.0,22.0,18.0
7,91.0,61.0,98.0,76.0,107.0,94.0,68.0,50.0,26.0,22.0
8,24.0,25.0,78.0,151.0,119.0,126.0,77.0,62.0,45.0,39.0
9,4.0,12.0,24.0,51.0,142.0,179.0,166.0,125.0,82.0,109.0
