,0,1,2,3,4,5,6,7,8,9
0,5828.0,5328.0,3054.0,2522.0,2270.0,1919.0,1119.0,95.0,6.0,0.0
1,736.0,1505.0,2240.0,3247.0,3360.0,3208.0,1853.0,512.0,101.0,9.0
2,63.0,136.0,307.0,591.0,585.0,321.0,239.0,135.0,73.0,33.0
3,32.0,54.0,157.0,401.0,385.0,223.0,69.0,46.0,38.0,31.0
4,4.0,21.0,64.0,212.0,288.0,224.0,103.0,45.0,34.0,31.0
5,0.0,11.0,35.0,130.0,196.0,204.0,130.0,46.0,46.0,56.0
6,0.0,0.0,10.0,37.0,128.0,172.0,163.0,74.0,44.0,59.0
7,0.0,0.0,4.0,26.0,79.0,98.0,132.0,91.0,50.0,81.0
8,0.0,0.0,0.0,10.0,11.0,53.0,86.0,139.0,93.0,120.0
9,0.0,0.0,0.0,0.0,4.0,11.0,57.0,158.0,337.0,262.0
