,0,1,2,3,4,5,6,7,8,9
0,8726.0,2100.0,1621.0,624.0,422.0,408.0,364.0,314.0,387.0,411.0
1,4240.0,3559.0,9145.0,2360.0,839.0,564.0,361.0,287.0,276.0,422.0
2,244.0,436.0,2237.0,2670.0,356.0,212.0,113.0,68.0,70.0,28.0
3,127.0,123.0,302.0,543.0,78.0,34.0,17.0,2.0,0.0,0.0
4,87.0,87.0,176.0,139.0,19.0,0.0,0.0,0.0,0.0,0.0
5,44.0,89.0,103.0,104.0,5.0,0.0,0.0,0.0,0.0,0.0
6,48.0,63.0,103.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
7,27.0,42.0,72.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
8,33.0,24.0,59.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0
9,302.0,8.0,161.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0
