,0,1,2,3,4,5,6,7,8,9
0,1101.0,53.0,45.0,49.0,58.0,88.0,68.0,84.0,229.0,488.0
1,170.0,83.0,53.0,62.0,90.0,69.0,76.0,145.0,175.0,224.0
2,310.0,217.0,112.0,71.0,101.0,141.0,125.0,187.0,162.0,125.0
3,556.0,393.0,236.0,127.0,183.0,221.0,160.0,193.0,129.0,109.0
4,1122.0,722.0,295.0,218.0,210.0,174.0,189.0,191.0,76.0,61.0
5,2065.0,1555.0,388.0,301.0,280.0,172.0,157.0,107.0,38.0,15.0
6,3624.0,2379.0,702.0,380.0,336.0,209.0,121.0,51.0,13.0,0.0
7,7685.0,3425.0,1295.0,629.0,288.0,180.0,54.0,11.0,0.0,0.0
8,2276.0,3522.0,1221.0,231.0,84.0,14.0,12.0,2.0,0.0,0.0
9,123.0,1083.0,1654.0,87.0,5.0,0.0,0.0,0.0,0.0,0.0
