,0,1,2,3,4,5,6,7,8,9
0,2574.0,110.0,93.0,100.0,56.0,132.0,95.0,39.0,2.0,0.0
1,5210.0,376.0,335.0,416.0,396.0,424.0,456.0,218.0,35.0,6.0
2,7538.0,883.0,715.0,829.0,1010.0,1204.0,1372.0,946.0,315.0,176.0
3,3187.0,581.0,419.0,375.0,750.0,1559.0,1958.0,1598.0,716.0,306.0
4,921.0,216.0,170.0,246.0,541.0,1003.0,1138.0,1269.0,494.0,305.0
5,119.0,90.0,76.0,75.0,144.0,294.0,562.0,450.0,269.0,99.0
6,83.0,19.0,22.0,25.0,45.0,52.0,68.0,28.0,27.0,2.0
7,84.0,5.0,1.0,10.0,13.0,29.0,20.0,18.0,16.0,2.0
8,57.0,11.0,0.0,4.0,13.0,15.0,12.0,15.0,6.0,0.0
9,442.0,12.0,0.0,1.0,18.0,25.0,44.0,39.0,26.0,0.0
