,0,1,2,3,4,5,6,7,8,9
0,1089.0,7.0,6.0,5.0,26.0,59.0,129.0,134.0,81.0,13.0
1,0.0,0.0,9.0,0.0,70.0,61.0,133.0,55.0,38.0,28.0
2,0.0,0.0,15.0,12.0,166.0,101.0,152.0,110.0,75.0,40.0
3,0.0,3.0,21.0,32.0,219.0,206.0,246.0,236.0,122.0,67.0
4,2.0,2.0,31.0,69.0,276.0,289.0,478.0,314.0,166.0,114.0
5,2.0,30.0,36.0,82.0,420.0,529.0,737.0,596.0,339.0,239.0
6,10.0,59.0,87.0,179.0,864.0,844.0,1205.0,912.0,499.0,336.0
7,210.0,286.0,313.0,839.0,2277.0,1477.0,1928.0,1630.0,508.0,299.0
8,588.0,494.0,741.0,1877.0,3622.0,3275.0,3136.0,2332.0,719.0,233.0
9,99.0,97.0,446.0,972.0,1277.0,1221.0,1290.0,1127.0,392.0,83.0
