,0,1,2,3,4,5,6,7,8,9
0,1798.0,231.0,55.0,35.0,26.0,23.0,27.0,21.0,49.0,85.0
1,2597.0,689.0,144.0,112.0,50.0,71.0,78.0,64.0,85.0,131.0
2,6214.0,2206.0,370.0,233.0,182.0,125.0,124.0,121.0,72.0,163.0
3,5059.0,3089.0,550.0,308.0,252.0,171.0,143.0,92.0,76.0,128.0
4,1863.0,2764.0,412.0,280.0,158.0,133.0,97.0,109.0,70.0,102.0
5,828.0,1584.0,296.0,176.0,115.0,107.0,67.0,40.0,50.0,86.0
6,677.0,1456.0,227.0,84.0,66.0,65.0,37.0,57.0,37.0,66.0
7,986.0,1324.0,154.0,66.0,57.0,50.0,33.0,14.0,24.0,27.0
8,1320.0,1840.0,166.0,92.0,81.0,67.0,52.0,33.0,49.0,37.0
9,799.0,1588.0,109.0,50.0,39.0,42.0,29.0,10.0,0.0,4.0
