,0,1,2,3,4,5,6,7,8,9
0,1583.0,153.0,105.0,159.0,99.0,104.0,64.0,53.0,48.0,12.0
1,4971.0,1455.0,1113.0,177.0,121.0,113.0,103.0,69.0,80.0,65.0
2,4894.0,2500.0,3650.0,528.0,328.0,254.0,206.0,157.0,128.0,107.0
3,1624.0,1323.0,3963.0,936.0,394.0,287.0,221.0,178.0,173.0,190.0
4,413.0,536.0,2493.0,1164.0,369.0,251.0,127.0,107.0,197.0,273.0
5,137.0,320.0,1464.0,1558.0,171.0,114.0,85.0,86.0,96.0,172.0
6,103.0,137.0,587.0,928.0,127.0,49.0,36.0,9.0,8.0,38.0
7,50.0,47.0,305.0,548.0,41.0,14.0,4.0,4.0,3.0,4.0
8,15.0,42.0,169.0,342.0,32.0,10.0,7.0,6.0,0.0,0.0
9,88.0,18.0,130.0,512.0,40.0,22.0,2.0,2.0,0.0,0.0
