,0,1,2,3,4,5,6,7,8,9
0,1074.0,135.0,270.0,421.0,770.0,1515.0,3467.0,7508.0,3547.0,325.0
1,233.0,253.0,300.0,549.0,1014.0,1527.0,2127.0,2648.0,3198.0,1583.0
2,77.0,85.0,122.0,238.0,369.0,542.0,883.0,1394.0,1517.0,774.0
3,86.0,44.0,65.0,118.0,139.0,264.0,427.0,660.0,312.0,40.0
4,60.0,30.0,66.0,79.0,153.0,221.0,494.0,435.0,87.0,10.0
5,56.0,71.0,71.0,74.0,132.0,210.0,367.0,222.0,61.0,4.0
6,49.0,45.0,48.0,59.0,136.0,209.0,224.0,137.0,53.0,2.0
7,16.0,24.0,43.0,114.0,170.0,258.0,207.0,118.0,21.0,0.0
8,6.0,13.0,60.0,115.0,172.0,189.0,175.0,85.0,7.0,0.0
9,0.0,18.0,47.0,119.0,183.0,259.0,280.0,87.0,29.0,0.0
