,0,1,2,3,4,5,6,7,8,9
0,1206.0,335.0,569.0,2003.0,6243.0,3561.0,3380.0,2403.0,462.0,53.0
1,50.0,86.0,201.0,272.0,381.0,418.0,460.0,291.0,125.0,19.0
2,27.0,52.0,102.0,228.0,256.0,338.0,386.0,292.0,109.0,41.0
3,49.0,55.0,44.0,153.0,265.0,325.0,390.0,450.0,215.0,135.0
4,87.0,80.0,107.0,237.0,237.0,301.0,479.0,654.0,483.0,321.0
5,188.0,83.0,212.0,308.0,483.0,609.0,821.0,929.0,585.0,519.0
6,269.0,175.0,167.0,416.0,523.0,872.0,1326.0,1149.0,566.0,262.0
7,124.0,104.0,255.0,373.0,517.0,931.0,1207.0,778.0,257.0,74.0
8,0.0,8.0,48.0,77.0,214.0,375.0,690.0,374.0,92.0,28.0
9,0.0,0.0,0.0,0.0,98.0,332.0,295.0,126.0,45.0,0.0
