,0,1,2,3,4,5,6,7,8,9
0,1166.0,396.0,574.0,2247.0,5666.0,4163.0,3603.0,1566.0,327.0,57.0
1,86.0,107.0,373.0,561.0,2071.0,2311.0,4506.0,4783.0,2059.0,890.0
2,61.0,79.0,147.0,206.0,367.0,446.0,680.0,732.0,421.0,471.0
3,80.0,63.0,72.0,187.0,249.0,298.0,234.0,169.0,45.0,22.0
4,61.0,32.0,58.0,129.0,183.0,230.0,162.0,78.0,34.0,11.0
5,71.0,39.0,45.0,133.0,158.0,154.0,61.0,41.0,19.0,1.0
6,110.0,47.0,48.0,113.0,138.0,155.0,69.0,25.0,21.0,0.0
7,110.0,47.0,62.0,111.0,129.0,140.0,64.0,20.0,10.0,0.0
8,131.0,50.0,111.0,152.0,138.0,106.0,24.0,31.0,3.0,0.0
9,124.0,118.0,215.0,228.0,118.0,59.0,31.0,1.0,0.0,0.0
