,0,1,2,3,4,5,6,7,8,9
0,11244.0,9179.0,1775.0,1231.0,924.0,830.0,677.0,559.0,512.0,829.0
1,2274.0,1634.0,114.0,82.0,52.0,13.0,4.0,2.0,0.0,0.0
2,2358.0,1457.0,116.0,43.0,25.0,3.0,6.0,0.0,0.0,0.0
3,1981.0,1239.0,84.0,28.0,11.0,4.0,0.0,0.0,0.0,0.0
4,1484.0,979.0,94.0,22.0,6.0,4.0,0.0,0.0,0.0,0.0
5,1065.0,808.0,74.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0
6,630.0,564.0,77.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
7,535.0,441.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,303.0,235.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,267.0,235.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
