,0,1,2,3,4,5,6,7,8,9
0,795.0,7.0,42.0,51.0,607.0,481.0,508.0,491.0,161.0,58.0
1,72.0,32.0,88.0,553.0,2113.0,1369.0,1758.0,1246.0,441.0,200.0
2,255.0,379.0,408.0,1377.0,3610.0,3237.0,3013.0,1939.0,493.0,277.0
3,474.0,412.0,725.0,1450.0,1782.0,1870.0,2262.0,1482.0,602.0,390.0
4,112.0,142.0,389.0,525.0,728.0,780.0,1230.0,1245.0,802.0,350.0
5,8.0,4.0,52.0,104.0,331.0,279.0,402.0,750.0,187.0,61.0
6,0.0,0.0,0.0,4.0,43.0,40.0,83.0,98.0,77.0,26.0
7,0.0,0.0,0.0,0.0,3.0,0.0,55.0,64.0,46.0,30.0
8,0.0,0.0,0.0,3.0,0.0,2.0,50.0,18.0,44.0,16.0
9,284.0,2.0,1.0,0.0,0.0,4.0,73.0,113.0,86.0,44.0
