,0,1,2,3,4,5,6,7,8,9
0,3179.0,636.0,48.0,30.0,12.0,16.0,0.0,0.0,8.0,270.0
1,7131.0,5233.0,248.0,116.0,99.0,59.0,75.0,55.0,42.0,68.0
2,2425.0,7857.0,569.0,285.0,191.0,143.0,125.0,97.0,62.0,197.0
3,585.0,4427.0,563.0,136.0,105.0,79.0,47.0,49.0,42.0,69.0
4,494.0,1963.0,2079.0,47.0,51.0,37.0,30.0,29.0,12.0,37.0
5,396.0,651.0,1580.0,130.0,11.0,3.0,7.0,0.0,12.0,15.0
6,328.0,389.0,682.0,162.0,4.0,4.0,1.0,0.0,2.0,6.0
7,300.0,290.0,347.0,77.0,12.0,2.0,0.0,0.0,0.0,0.0
8,238.0,241.0,219.0,82.0,4.0,2.0,0.0,0.0,0.0,0.0
9,301.0,366.0,99.0,161.0,19.0,0.0,0.0,0.0,0.0,0.0
