,0,1,2,3,4,5,6,7,8,9
0,1141.0,124.0,215.0,158.0,165.0,133.0,92.0,122.0,65.0,48.0
1,68.0,96.0,159.0,235.0,184.0,95.0,134.0,112.0,44.0,20.0
2,45.0,131.0,257.0,322.0,197.0,148.0,177.0,182.0,72.0,20.0
3,68.0,201.0,324.0,451.0,339.0,261.0,251.0,241.0,132.0,39.0
4,74.0,246.0,567.0,641.0,408.0,437.0,393.0,303.0,142.0,47.0
5,105.0,492.0,940.0,808.0,584.0,609.0,683.0,497.0,269.0,91.0
6,329.0,708.0,1501.0,1314.0,864.0,831.0,867.0,784.0,426.0,191.0
7,363.0,1136.0,2917.0,2654.0,2006.0,1593.0,1272.0,896.0,542.0,188.0
8,82.0,146.0,486.0,1014.0,1097.0,1410.0,1465.0,899.0,542.0,221.0
9,33.0,75.0,94.0,169.0,188.0,206.0,565.0,655.0,665.0,302.0
