,0,1,2,3,4,5,6,7,8,9
0,9734.0,8643.0,369.0,8.0,0.0,0.0,2.0,2.0,4.0,270.0
1,2868.0,7860.0,2617.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0
2,964.0,2575.0,2050.0,395.0,13.0,0.0,0.0,0.0,4.0,0.0
3,595.0,950.0,471.0,127.0,12.0,0.0,0.0,0.0,0.0,0.0
4,439.0,756.0,260.0,122.0,42.0,14.0,2.0,0.0,0.0,0.0
5,276.0,530.0,218.0,121.0,84.0,28.0,8.0,1.0,2.0,0.0
6,196.0,329.0,137.0,124.0,81.0,50.0,26.0,4.0,8.0,7.0
7,182.0,217.0,138.0,126.0,115.0,72.0,67.0,25.0,12.0,17.0
8,106.0,159.0,102.0,66.0,100.0,98.0,72.0,58.0,35.0,26.0
9,17.0,34.0,72.0,52.0,60.0,82.0,108.0,140.0,115.0,342.0
