,0,1,2,3,4,5,6,7,8,9
0,1998.0,42.0,23.0,26.0,15.0,11.0,16.0,9.0,9.0,114.0
1,1051.0,5.0,8.0,12.0,9.0,8.0,8.0,8.0,12.0,26.0
2,1443.0,17.0,17.0,9.0,13.0,4.0,8.0,8.0,2.0,30.0
3,2129.0,37.0,40.0,22.0,10.0,11.0,6.0,2.0,2.0,48.0
4,2918.0,91.0,56.0,48.0,50.0,34.0,17.0,10.0,12.0,22.0
5,4287.0,154.0,154.0,132.0,135.0,77.0,50.0,39.0,26.0,24.0
6,6127.0,268.0,275.0,274.0,270.0,223.0,170.0,105.0,57.0,46.0
7,10647.0,504.0,506.0,493.0,396.0,365.0,266.0,199.0,127.0,64.0
8,6764.0,129.0,114.0,91.0,117.0,55.0,44.0,25.0,13.0,10.0
9,2952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
