,0,1,2,3,4,5,6,7,8,9
0,1105.0,558.0,687.0,2231.0,4981.0,2539.0,1975.0,933.0,284.0,84.0
1,188.0,203.0,577.0,1081.0,3293.0,4422.0,5949.0,4312.0,1442.0,586.0
2,107.0,46.0,95.0,215.0,393.0,625.0,1254.0,1974.0,1052.0,673.0
3,89.0,17.0,52.0,98.0,165.0,211.0,137.0,196.0,159.0,102.0
4,64.0,20.0,24.0,100.0,114.0,91.0,69.0,17.0,2.0,7.0
5,43.0,27.0,26.0,79.0,86.0,58.0,17.0,9.0,0.0,0.0
6,40.0,34.0,31.0,62.0,67.0,37.0,12.0,2.0,0.0,0.0
7,29.0,21.0,32.0,72.0,57.0,14.0,4.0,1.0,0.0,0.0
8,33.0,6.0,44.0,34.0,32.0,23.0,6.0,2.0,0.0,0.0
9,302.0,46.0,137.0,95.0,29.0,42.0,11.0,0.0,0.0,0.0
