,0,1,2,3,4,5,6,7,8,9
0,6212.0,5978.0,1632.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
1,309.0,727.0,2836.0,2250.0,407.0,2.0,0.0,0.0,0.0,0.0
2,97.0,199.0,1006.0,3605.0,4932.0,3571.0,535.0,34.0,0.0,0.0
3,43.0,126.0,244.0,778.0,965.0,1693.0,2357.0,509.0,116.0,21.0
4,2.0,21.0,118.0,320.0,541.0,387.0,232.0,97.0,4.0,0.0
5,0.0,4.0,35.0,147.0,316.0,386.0,217.0,100.0,13.0,0.0
6,0.0,0.0,0.0,20.0,130.0,285.0,264.0,94.0,60.0,2.0
7,0.0,0.0,0.0,0.0,13.0,101.0,256.0,177.0,82.0,42.0
8,0.0,0.0,0.0,0.0,2.0,8.0,82.0,278.0,232.0,131.0
9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,52.0,315.0,486.0
