,0,1,2,3,4,5,6,7,8,9
0,2257.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1,1143.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1543.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2278.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3171.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4892.0,172.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7498.0,279.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
7,13115.0,289.0,75.0,44.0,13.0,14.0,7.0,6.0,4.0,0.0
8,6700.0,106.0,95.0,82.0,53.0,61.0,62.0,64.0,47.0,92.0
9,1982.0,97.0,105.0,64.0,87.0,99.0,77.0,95.0,91.0,255.0
