,0,1,2,3,4,5,6,7,8,9
0,1103.0,51.0,124.0,134.0,102.0,23.0,4.0,4.0,0.0,4.0
1,81.0,55.0,79.0,92.0,57.0,30.0,0.0,0.0,0.0,0.0
2,182.0,93.0,98.0,168.0,95.0,30.0,5.0,0.0,0.0,0.0
3,239.0,184.0,208.0,246.0,153.0,99.0,19.0,2.0,2.0,0.0
4,341.0,341.0,277.0,307.0,252.0,165.0,29.0,24.0,5.0,0.0
5,471.0,558.0,526.0,591.0,425.0,268.0,95.0,65.0,6.0,5.0
6,854.0,1229.0,842.0,808.0,605.0,333.0,232.0,75.0,13.0,4.0
7,1924.0,2949.0,1537.0,1289.0,998.0,595.0,225.0,166.0,58.0,26.0
8,2327.0,5775.0,2650.0,1905.0,1716.0,1125.0,608.0,398.0,293.0,220.0
9,102.0,755.0,984.0,995.0,1205.0,1039.0,613.0,471.0,381.0,459.0
