,0,1,2,3,4,5,6,7,8,9
0,1925.0,97.0,66.0,69.0,40.0,18.0,20.0,23.0,31.0,19.0
1,2690.0,368.0,79.0,53.0,24.0,16.0,15.0,23.0,29.0,58.0
2,5354.0,1416.0,150.0,137.0,69.0,60.0,66.0,39.0,39.0,130.0
3,4274.0,2274.0,315.0,174.0,153.0,123.0,129.0,93.0,90.0,141.0
4,2077.0,2664.0,438.0,221.0,158.0,108.0,98.0,97.0,64.0,107.0
5,1765.0,2698.0,416.0,229.0,171.0,126.0,89.0,79.0,59.0,91.0
6,1925.0,2668.0,409.0,233.0,158.0,153.0,90.0,71.0,67.0,125.0
7,1367.0,2453.0,290.0,144.0,116.0,112.0,67.0,57.0,43.0,42.0
8,595.0,1622.0,184.0,99.0,57.0,70.0,68.0,60.0,65.0,79.0
9,169.0,511.0,136.0,77.0,80.0,68.0,45.0,19.0,25.0,37.0
