,0,1,2,3,4,5,6,7,8,9
0,11747.0,4806.0,771.0,570.0,404.0,243.0,166.0,107.0,89.0,129.0
1,4833.0,5030.0,812.0,590.0,424.0,427.0,367.0,327.0,266.0,356.0
2,1789.0,2564.0,349.0,213.0,184.0,168.0,137.0,113.0,146.0,338.0
3,982.0,961.0,129.0,33.0,6.0,14.0,11.0,6.0,7.0,6.0
4,818.0,763.0,23.0,15.0,8.0,2.0,4.0,2.0,0.0,0.0
5,677.0,562.0,23.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
6,485.0,435.0,30.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0
7,419.0,512.0,36.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8,285.0,483.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9,106.0,655.0,259.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
