,0,1,2,3,4,5,6,7,8,9
0,2790.0,101.0,86.0,63.0,44.0,32.0,12.0,5.0,4.0,64.0
1,6128.0,375.0,331.0,329.0,262.0,193.0,133.0,78.0,36.0,7.0
2,12027.0,529.0,535.0,443.0,442.0,356.0,286.0,187.0,108.0,75.0
3,9944.0,171.0,194.0,217.0,233.0,172.0,132.0,115.0,86.0,185.0
4,5964.0,61.0,35.0,53.0,34.0,35.0,22.0,20.0,26.0,53.0
5,2166.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6,363.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,603.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
