,0,1,2,3,4,5,6,7,8,9
0,947.0,2.0,16.0,15.0,18.0,84.0,102.0,81.0,207.0,421.0
1,148.0,24.0,49.0,58.0,42.0,82.0,60.0,101.0,191.0,215.0
2,114.0,51.0,125.0,125.0,120.0,128.0,111.0,151.0,159.0,158.0
3,272.0,165.0,216.0,187.0,193.0,207.0,201.0,123.0,118.0,52.0
4,536.0,309.0,371.0,232.0,238.0,219.0,156.0,122.0,36.0,11.0
5,900.0,438.0,666.0,443.0,320.0,205.0,132.0,64.0,20.0,4.0
6,1648.0,739.0,1932.0,818.0,347.0,180.0,81.0,29.0,2.0,0.0
7,2985.0,1468.0,3725.0,1634.0,333.0,101.0,12.0,0.0,0.0,0.0
8,4931.0,2410.0,5685.0,2256.0,109.0,12.0,0.0,0.0,0.0,0.0
9,1397.0,925.0,1194.0,1084.0,2.0,0.0,0.0,0.0,0.0,0.0
