,0,1,2,3,4,5,6,7,8,9
0,12525.0,818.0,809.0,654.0,944.0,1186.0,1015.0,768.0,262.0,51.0
1,2235.0,426.0,403.0,462.0,685.0,1407.0,2417.0,2888.0,1791.0,718.0
2,1454.0,264.0,267.0,244.0,375.0,570.0,1088.0,952.0,637.0,150.0
3,568.0,90.0,39.0,69.0,107.0,216.0,407.0,395.0,215.0,49.0
4,436.0,105.0,61.0,47.0,80.0,182.0,315.0,261.0,120.0,28.0
5,312.0,81.0,64.0,35.0,33.0,129.0,235.0,234.0,104.0,41.0
6,227.0,48.0,43.0,35.0,22.0,97.0,205.0,169.0,81.0,35.0
7,241.0,41.0,37.0,51.0,39.0,77.0,163.0,199.0,99.0,24.0
8,192.0,61.0,42.0,37.0,50.0,46.0,146.0,162.0,72.0,14.0
9,230.0,48.0,48.0,35.0,48.0,126.0,247.0,180.0,52.0,8.0
