,0,1,2,3,4,5,6,7,8,9
0,1971.0,38.0,45.0,57.0,29.0,58.0,38.0,31.0,15.0,68.0
1,2805.0,194.0,169.0,206.0,195.0,157.0,102.0,93.0,63.0,37.0
2,7359.0,445.0,400.0,387.0,417.0,293.0,231.0,129.0,86.0,63.0
3,8104.0,389.0,398.0,300.0,230.0,163.0,131.0,84.0,42.0,27.0
4,5111.0,121.0,151.0,108.0,118.0,104.0,64.0,60.0,42.0,109.0
5,3117.0,37.0,16.0,39.0,16.0,12.0,16.0,6.0,10.0,80.0
6,2745.0,5.0,4.0,3.0,8.0,1.0,2.0,2.0,2.0,0.0
7,2729.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3720.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2655.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
