,0,1,2,3,4,5,6,7,8,9
0,1085.0,76.0,382.0,112.0,2.0,0.0,0.0,0.0,0.0,0.0
1,97.0,72.0,344.0,195.0,10.0,0.0,0.0,0.0,0.0,0.0
2,236.0,171.0,419.0,250.0,14.0,2.0,0.0,0.0,0.0,0.0
3,502.0,311.0,642.0,395.0,28.0,8.0,0.0,0.0,0.0,0.0
4,927.0,466.0,1178.0,613.0,37.0,13.0,4.0,0.0,0.0,0.0
5,1513.0,806.0,1792.0,973.0,86.0,14.0,10.0,0.0,0.0,0.0
6,3307.0,1336.0,2553.0,1249.0,137.0,46.0,17.0,6.0,0.0,0.0
7,5675.0,2278.0,3244.0,1301.0,341.0,174.0,61.0,63.0,71.0,86.0
8,536.0,1006.0,2995.0,1368.0,709.0,594.0,471.0,343.0,401.0,409.0
9,0.0,9.0,430.0,396.0,358.0,367.0,292.0,259.0,261.0,366.0
