,0,1,2,3,4,5,6,7,8,9
0,1697.0,63.0,64.0,104.0,113.0,91.0,73.0,75.0,57.0,13.0
1,2701.0,183.0,186.0,175.0,151.0,140.0,210.0,176.0,79.0,20.0
2,6450.0,589.0,482.0,412.0,437.0,451.0,412.0,393.0,160.0,24.0
3,5406.0,551.0,522.0,374.0,513.0,645.0,796.0,718.0,290.0,53.0
4,1554.0,347.0,294.0,293.0,505.0,712.0,920.0,794.0,424.0,145.0
5,195.0,97.0,83.0,130.0,253.0,510.0,804.0,748.0,404.0,125.0
6,60.0,43.0,42.0,46.0,115.0,490.0,761.0,667.0,340.0,208.0
7,133.0,33.0,62.0,62.0,157.0,431.0,713.0,662.0,339.0,143.0
8,188.0,66.0,55.0,37.0,92.0,374.0,1026.0,1125.0,564.0,210.0
9,36.0,10.0,23.0,36.0,47.0,192.0,523.0,850.0,776.0,177.0
