,0,1,2,3,4,5,6,7,8,9
0,1561.0,1193.0,646.0,341.0,277.0,103.0,55.0,19.0,4.0,0.0
1,3172.0,3748.0,2316.0,2038.0,1256.0,396.0,128.0,72.0,0.0,0.0
2,1635.0,1752.0,1989.0,2448.0,2304.0,1255.0,398.0,130.0,35.0,5.0
3,152.0,319.0,709.0,1412.0,1683.0,1191.0,502.0,90.0,28.0,16.0
4,27.0,27.0,171.0,627.0,1033.0,1760.0,985.0,135.0,14.0,0.0
5,8.0,4.0,26.0,224.0,380.0,1014.0,891.0,171.0,74.0,13.0
6,12.0,0.0,2.0,76.0,158.0,358.0,546.0,245.0,110.0,71.0
7,4.0,0.0,0.0,6.0,127.0,150.0,247.0,220.0,130.0,144.0
8,4.0,0.0,0.0,0.0,63.0,139.0,101.0,163.0,182.0,134.0
9,88.0,12.0,12.0,4.0,25.0,67.0,98.0,96.0,245.0,299.0
