,0,1,2,3,4,5,6,7,8,9
0,10498.0,3597.0,2748.0,821.0,486.0,344.0,200.0,148.0,117.0,73.0
1,1060.0,1155.0,6295.0,2272.0,660.0,556.0,428.0,331.0,379.0,296.0
2,582.0,388.0,1647.0,1593.0,400.0,286.0,209.0,184.0,230.0,482.0
3,414.0,269.0,880.0,457.0,86.0,12.0,12.0,8.0,7.0,10.0
4,322.0,301.0,677.0,298.0,27.0,6.0,4.0,0.0,0.0,0.0
5,259.0,199.0,505.0,282.0,16.0,7.0,0.0,0.0,0.0,0.0
6,174.0,156.0,359.0,225.0,41.0,7.0,0.0,0.0,0.0,0.0
7,201.0,170.0,305.0,287.0,6.0,0.0,2.0,0.0,0.0,0.0
8,175.0,149.0,268.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0
9,193.0,147.0,295.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
