,0,1,2,3,4,5,6,7,8,9
0,18348.0,930.0,209.0,118.0,75.0,82.0,76.0,101.0,99.0,177.0
1,2200.0,8.0,2.0,2.0,12.0,2.0,4.0,9.0,8.0,56.0
2,1796.0,8.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,12.0
3,2009.0,13.0,11.0,4.0,5.0,6.0,15.0,8.0,4.0,6.0
4,2609.0,59.0,56.0,35.0,23.0,53.0,37.0,27.0,18.0,69.0
5,4537.0,35.0,24.0,22.0,22.0,27.0,14.0,16.0,9.0,31.0
6,5664.0,14.0,18.0,9.0,16.0,4.0,0.0,0.0,0.0,0.0
7,4614.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
