,0,1,2,3,4,5,6,7,8,9
0,945.0,0.0,0.0,0.0,9.0,14.0,309.0,214.0,277.0,125.0
1,116.0,4.0,13.0,2.0,58.0,59.0,199.0,164.0,182.0,173.0
2,12.0,5.0,5.0,9.0,123.0,147.0,213.0,247.0,254.0,227.0
3,8.0,14.0,14.0,28.0,203.0,328.0,292.0,378.0,273.0,196.0
4,4.0,26.0,20.0,70.0,366.0,416.0,424.0,546.0,220.0,138.0
5,10.0,17.0,29.0,100.0,625.0,470.0,715.0,722.0,330.0,174.0
6,10.0,28.0,61.0,190.0,1154.0,830.0,1501.0,1407.0,437.0,158.0
7,14.0,75.0,188.0,480.0,2038.0,1733.0,2693.0,2224.0,614.0,199.0
8,41.0,284.0,507.0,2123.0,3812.0,3696.0,3016.0,1510.0,352.0,62.0
9,840.0,525.0,868.0,1065.0,829.0,369.0,72.0,34.0,0.0,0.0
