,0,1,2,3,4,5,6,7,8,9
0,1129.0,27.0,19.0,41.0,71.0,123.0,323.0,422.0,112.0,83.0
1,83.0,65.0,67.0,134.0,219.0,430.0,801.0,1600.0,525.0,97.0
2,183.0,165.0,279.0,400.0,603.0,1100.0,1881.0,3958.0,1053.0,188.0
3,231.0,258.0,349.0,514.0,772.0,1129.0,1652.0,3149.0,1569.0,245.0
4,240.0,237.0,279.0,341.0,437.0,536.0,743.0,1539.0,1255.0,381.0
5,110.0,102.0,132.0,183.0,266.0,294.0,403.0,552.0,892.0,415.0
6,76.0,94.0,113.0,168.0,239.0,304.0,384.0,495.0,431.0,468.0
7,43.0,72.0,99.0,174.0,193.0,379.0,512.0,536.0,446.0,281.0
8,111.0,88.0,115.0,218.0,283.0,415.0,580.0,730.0,668.0,529.0
9,57.0,39.0,99.0,134.0,175.0,368.0,536.0,586.0,411.0,265.0
