,0,1,2,3,4,5,6,7,8,9
0,1569.0,369.0,554.0,435.0,341.0,257.0,192.0,199.0,114.0,169.0
1,7136.0,1320.0,1206.0,1072.0,850.0,620.0,389.0,274.0,146.0,113.0
2,6810.0,1114.0,1023.0,797.0,653.0,551.0,357.0,306.0,186.0,154.0
3,3803.0,482.0,452.0,384.0,277.0,215.0,164.0,125.0,96.0,104.0
4,2788.0,548.0,434.0,345.0,251.0,159.0,119.0,76.0,30.0,29.0
5,1888.0,223.0,224.0,192.0,114.0,100.0,37.0,19.0,4.0,4.0
6,1163.0,67.0,81.0,109.0,83.0,48.0,16.0,7.0,2.0,2.0
7,909.0,35.0,18.0,10.0,18.0,25.0,7.0,6.0,0.0,0.0
8,752.0,17.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9,942.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
