,0,1,2,3,4,5,6,7,8,9
0,4444.0,1745.0,904.0,416.0,43.0,31.0,23.0,9.0,9.0,0.0
1,1611.0,3498.0,2896.0,2846.0,806.0,210.0,68.0,34.0,21.0,0.0
2,223.0,764.0,969.0,2166.0,2313.0,502.0,182.0,116.0,75.0,15.0
3,165.0,296.0,334.0,950.0,2424.0,1668.0,333.0,203.0,133.0,29.0
4,81.0,235.0,180.0,297.0,984.0,2302.0,1117.0,171.0,166.0,75.0
5,56.0,144.0,183.0,159.0,316.0,976.0,1323.0,275.0,144.0,131.0
6,28.0,125.0,126.0,154.0,167.0,313.0,370.0,146.0,125.0,276.0
7,28.0,133.0,111.0,97.0,97.0,240.0,222.0,100.0,51.0,126.0
8,23.0,67.0,124.0,31.0,92.0,136.0,143.0,124.0,9.0,9.0
9,4.0,48.0,44.0,60.0,64.0,55.0,170.0,163.0,89.0,21.0
