,0,1,2,3,4,5,6,7,8,9
0,5361.0,495.0,619.0,491.0,327.0,181.0,58.0,46.0,23.0,23.0
1,7797.0,1262.0,1086.0,719.0,484.0,265.0,153.0,122.0,59.0,43.0
2,4729.0,633.0,549.0,509.0,327.0,259.0,138.0,96.0,40.0,45.0
3,3740.0,710.0,610.0,515.0,376.0,274.0,159.0,91.0,35.0,25.0
4,3030.0,592.0,550.0,475.0,338.0,243.0,168.0,136.0,40.0,36.0
5,1956.0,317.0,338.0,283.0,235.0,200.0,127.0,142.0,60.0,49.0
6,769.0,108.0,126.0,167.0,159.0,159.0,107.0,86.0,103.0,46.0
7,332.0,45.0,85.0,102.0,157.0,138.0,119.0,87.0,60.0,80.0
8,37.0,9.0,28.0,67.0,119.0,158.0,123.0,87.0,50.0,80.0
9,9.0,4.0,17.0,19.0,67.0,98.0,129.0,119.0,108.0,148.0
