,0,1,2,3,4,5,6,7,8,9
0,4562.0,4117.0,2281.0,1380.0,1032.0,720.0,437.0,358.0,339.0,151.0
1,1706.0,2568.0,3192.0,5052.0,4777.0,2804.0,935.0,349.0,265.0,405.0
2,47.0,154.0,206.0,434.0,967.0,2239.0,1859.0,279.0,144.0,105.0
3,34.0,72.0,71.0,96.0,182.0,321.0,317.0,113.0,20.0,0.0
4,18.0,51.0,36.0,65.0,111.0,84.0,104.0,39.0,0.0,0.0
5,10.0,26.0,23.0,53.0,79.0,57.0,53.0,33.0,10.0,1.0
6,4.0,28.0,19.0,54.0,56.0,50.0,51.0,20.0,3.0,0.0
7,4.0,6.0,19.0,24.0,40.0,32.0,56.0,43.0,2.0,4.0
8,8.0,13.0,12.0,18.0,39.0,22.0,36.0,23.0,7.0,2.0
9,270.0,20.0,12.0,0.0,23.0,104.0,103.0,84.0,32.0,14.0
