,0,1,2,3,4,5,6,7,8,9
0,1623.0,325.0,160.0,71.0,37.0,37.0,29.0,25.0,18.0,25.0
1,2618.0,825.0,137.0,110.0,92.0,67.0,43.0,39.0,62.0,28.0
2,6739.0,1590.0,418.0,253.0,215.0,146.0,93.0,99.0,111.0,146.0
3,5570.0,1962.0,692.0,401.0,311.0,269.0,185.0,179.0,135.0,164.0
4,1887.0,1822.0,663.0,375.0,255.0,222.0,168.0,215.0,181.0,200.0
5,387.0,1601.0,541.0,215.0,151.0,76.0,64.0,82.0,91.0,141.0
6,73.0,1212.0,532.0,191.0,188.0,117.0,102.0,118.0,82.0,157.0
7,23.0,1459.0,693.0,155.0,109.0,70.0,77.0,75.0,32.0,42.0
8,61.0,1589.0,1270.0,186.0,168.0,168.0,121.0,63.0,57.0,54.0
9,51.0,1047.0,895.0,198.0,109.0,96.0,80.0,76.0,53.0,65.0
