,0,1,2,3,4,5,6,7,8,9
0,10709.0,1810.0,397.0,406.0,328.0,313.0,304.0,308.0,295.0,507.0
1,8911.0,8875.0,1316.0,840.0,571.0,445.0,333.0,231.0,209.0,322.0
2,1922.0,3771.0,299.0,165.0,123.0,89.0,40.0,22.0,3.0,0.0
3,185.0,908.0,97.0,13.0,4.0,6.0,8.0,0.0,5.0,0.0
4,111.0,380.0,13.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
5,18.0,316.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9.0,251.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2.0,201.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.0,138.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
9,270.0,121.0,266.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
