,0,1,2,3,4,5,6,7,8,9
0,941.0,120.0,12.0,4.0,0.0,3.0,0.0,9.0,272.0,902.0
1,0.0,0.0,0.0,4.0,4.0,4.0,0.0,8.0,504.0,623.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,833.0,670.0
3,4.0,0.0,0.0,0.0,0.0,0.0,6.0,157.0,1400.0,740.0
4,0.0,0.0,0.0,0.0,0.0,2.0,14.0,472.0,2097.0,673.0
5,0.0,0.0,0.0,0.0,0.0,21.0,174.0,1338.0,3021.0,524.0
6,0.0,0.0,0.0,0.0,34.0,197.0,1033.0,2541.0,3696.0,314.0
7,35.0,106.0,244.0,622.0,1037.0,1597.0,2813.0,4099.0,2870.0,144.0
8,328.0,312.0,496.0,711.0,851.0,1091.0,1504.0,1378.0,679.0,12.0
9,585.0,432.0,490.0,393.0,304.0,277.0,232.0,208.0,31.0,0.0
