,0,1,2,3,4,5,6,7,8,9
0,16520.0,2609.0,547.0,270.0,176.0,65.0,20.0,8.0,0.0,0.0
1,832.0,822.0,304.0,127.0,99.0,75.0,32.0,10.0,2.0,0.0
2,533.0,770.0,226.0,108.0,97.0,58.0,23.0,8.0,8.0,0.0
3,369.0,965.0,385.0,137.0,71.0,63.0,40.0,37.0,10.0,4.0
4,187.0,1267.0,932.0,196.0,141.0,107.0,64.0,46.0,31.0,15.0
5,146.0,2031.0,1179.0,401.0,281.0,202.0,149.0,144.0,100.0,104.0
6,167.0,2269.0,1254.0,372.0,289.0,256.0,246.0,278.0,254.0,340.0
7,146.0,1690.0,748.0,333.0,255.0,226.0,182.0,285.0,286.0,469.0
8,63.0,719.0,318.0,157.0,136.0,90.0,112.0,109.0,114.0,88.0
9,69.0,290.0,108.0,54.0,90.0,126.0,94.0,46.0,17.0,2.0
