,0,1,2,3,4,5,6,7,8,9
0,38562.0,294.0,209.0,152.0,139.0,164.0,146.0,161.0,142.0,347.0
1,1173.0,46.0,10.0,10.0,0.0,6.0,0.0,2.0,0.0,0.0
2,1083.0,89.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
3,921.0,163.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
4,833.0,151.0,17.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0
5,648.0,108.0,16.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0
6,470.0,89.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
7,311.0,77.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8,227.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,351.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
