,0,1,2,3,4,5,6,7,8,9
0,1430.0,2926.0,2337.0,652.0,132.0,33.0,4.0,14.0,0.0,96.0
1,564.0,3339.0,4993.0,2284.0,616.0,143.0,34.0,3.0,2.0,12.0
2,185.0,1106.0,2847.0,1971.0,876.0,265.0,54.0,11.0,1.0,9.0
3,71.0,393.0,1264.0,2272.0,1696.0,606.0,161.0,40.0,19.0,13.0
4,26.0,255.0,649.0,986.0,1198.0,1662.0,595.0,132.0,74.0,31.0
5,54.0,124.0,366.0,532.0,677.0,855.0,596.0,342.0,106.0,55.0
6,40.0,85.0,208.0,298.0,368.0,277.0,200.0,168.0,107.0,79.0
7,6.0,39.0,84.0,226.0,226.0,190.0,146.0,106.0,79.0,103.0
8,0.0,0.0,4.0,64.0,118.0,112.0,130.0,115.0,113.0,102.0
9,4.0,0.0,0.0,4.0,23.0,60.0,102.0,89.0,122.0,314.0
