,0,1,2,3,4,5,6,7,8,9
0,1139.0,63.0,90.0,136.0,471.0,220.0,147.0,23.0,10.0,9.0
1,171.0,100.0,153.0,464.0,1289.0,647.0,424.0,87.0,14.0,6.0
2,321.0,359.0,333.0,883.0,2409.0,1728.0,1094.0,284.0,43.0,6.0
3,243.0,321.0,437.0,1119.0,2190.0,1422.0,1265.0,694.0,73.0,2.0
4,112.0,101.0,357.0,770.0,1156.0,1005.0,1297.0,1080.0,130.0,24.0
5,10.0,28.0,159.0,395.0,664.0,852.0,1384.0,1571.0,543.0,117.0
6,4.0,4.0,111.0,154.0,491.0,1113.0,1497.0,1395.0,829.0,301.0
7,0.0,2.0,29.0,104.0,346.0,650.0,1383.0,1203.0,555.0,419.0
8,0.0,0.0,18.0,20.0,158.0,270.0,635.0,815.0,543.0,440.0
9,0.0,0.0,18.0,22.0,43.0,155.0,308.0,294.0,199.0,128.0
