,0,1,2,3,4,5,6,7,8,9
0,2304.0,582.0,328.0,257.0,205.0,162.0,135.0,120.0,88.0,18.0
1,7864.0,2117.0,848.0,580.0,427.0,304.0,182.0,243.0,244.0,317.0
2,5278.0,2929.0,909.0,585.0,433.0,375.0,321.0,365.0,304.0,452.0
3,1870.0,2456.0,424.0,248.0,266.0,235.0,173.0,134.0,131.0,165.0
4,721.0,2787.0,640.0,172.0,145.0,90.0,61.0,65.0,38.0,60.0
5,398.0,1298.0,815.0,125.0,78.0,32.0,23.0,14.0,14.0,8.0
6,234.0,544.0,612.0,52.0,46.0,35.0,26.0,24.0,3.0,2.0
7,107.0,406.0,377.0,55.0,24.0,27.0,28.0,4.0,0.0,0.0
8,85.0,192.0,475.0,23.0,0.0,5.0,6.0,0.0,0.0,0.0
9,171.0,121.0,573.0,58.0,11.0,3.0,7.0,2.0,0.0,0.0
